,title,description,datetime,category,agency
461,پیش بینی قیمت طلا /تضاد در بازار,اکوایران : در نظرسنجی سایت کیتکو معامله گران نسبت به تحلیل گران نسبت به ادامه روند صعودی خوشبین‌تر هستند.,2022-10-09 07:41:31,اخبار طلا و سکه,دنیای اقتصاد
462,پیش بینی قیمت طلا و سکه فردا ۱۷ مهر ۱۴۰۱,"امروز هر گرم طلا ۱۸ عیار مانند ۲ روز پیش با کاهش قیمت روبرو شد، بطوری که هر گرم طلا ۱۸ عیار که ۲ روز پیش تا ۱,۳۸۵,۰۰۰ تومان رسیده بود، امروز شنبه ۱۶ مهر ۱۴۰۱ با کاهش ۰.۸ درصدی به ۱,۳۷۳,۹۰۰تومان رسید.",2022-10-08 21:01:58,اخبار طلا و سکه,نبض بازار
463,جهشی که نفت را دو رقمی کرد,به دنبال اعلام کاهش تولید اوپک پلاس در بازار، قیمت نفت خام روز جمعه 4 درصد افزایش یافت.,2022-10-08 16:47:22,اخبار طلا و سکه,اخبار ویژه
464,بازگشت سکه به کانال ۱۴ میلیون تومان,طبق اعلام کشتی آرای همزمان با کاهش قیمت دلار در بازار ارز، قیمت طلا و سکه نیز در بازار سبزه میدان با کاهش همراه شده و هر قطعه سکه طرح جدید با قیمت ۱۴ میلیون و ۸۵۰ هزار تومان معامله می شود.,2022-10-08 15:26:40,اخبار طلا و سکه,اقتصاد آنلاین
465,عوامل کاهش قیمت سکه / پیش‌بینی بازار طلا در روزهای آینده,طبق اعلام کشتی آرای همزمان با کاهش قیمت دلار در بازار ارز، قیمت طلا و سکه نیز در بازار سبزه میدان با کاهش همراه شده و هر قطعه سکه طرح جدید با قیمت ۱۴ میلیون و ۸۵۰ هزار تومان معامله می شود.,2022-10-08 15:16:49,اخبار طلا و سکه,سایت طلا
466,قیمت هر مثقال طلا امروز ۱۶ مهر ۱۴۰۱,جدیدترین قیمت انواع طلا در بازار امروز ۱۴ مهر ۱۴۰۱ را می‌توانید در گزارش زیر مشاهده کنید.,2022-10-08 14:31:46,اخبار طلا و سکه,نبض بازار
467,چالش قهوه؛ این جذاب تلخ!,«وانوسیا نوگویرا» مدیر اجرایی سازمان بین‌المللی قهوه اعلام کرد اکثر مصرف‌کنندگان این نوشیدگی تلخ، به جای رفتن به کافه ترجیح می‌دهند در خانه، قهوه بنوشند.,2022-10-08 14:29:24,اخبار طلا و سکه,اخبار ویژه
468,تداوم روند کاهشی قیمت طلا و سکه در ایران,نادر بذرافشان گفت:قیمت طلا و سکه در معاملات امروز نسبت به روز پنج شنبه به روند کاهشی خود ادامه داد.,2022-10-08 14:16:43,اخبار طلا و سکه,سایت طلا
469,تحلیل تکنیکال بازار‌های ارز و طلا,تحلیل تکنیکال بازار‌های ارز و طلا را می توانید در گزارش زیر ملاحظه نمایید.,2022-10-08 13:46:36,اخبار طلا و سکه,نبض بازار
470,قیمت جهانی طلا امروز ۱۶ مهر ۱۴۰۱ / اونس دوباره به زیر ۱۷۰۰ دلار رفت,قیمت هر اونس طلا امروز شنبه ۱۶ مهر ۱۴۰۱ به ۱۶۹۴ دلار و ۸۲ سنت رسید.,2022-10-08 13:31:54,اخبار طلا و سکه,نبض بازار
471,یکه‌تازی تهرانی‌ها در سومین دوره المپیاد استعدادهای برتر ورزش,ستاد المپیاد استعدادهای برتر ورزش کشور اعلام کرد: استان تهران با مجموع ۸۲ مدال طلا، نقره و برنز، پیشتاز جدول سومین دوره المپیاد استعدادهای برتر ورزش است.,2022-10-08 13:31:48,اخبار طلا و سکه,ایران اکونومیست
472,وضعیت حباب انواع سکه در معاملات امروز ۱۶ مهر ۱۴۰۱ / جدول,در جدول زیر قیمت حباب سکه امامی، بهار آزادی، نیم‌سکه، ربع‌سکه و سکه گرمی در معاملات امروز را می‌توانید ملاحظه کنید.,2022-10-08 13:26:54,اخبار طلا و سکه,نبض بازار
473,نرخ دلار ، طلا و سکه امروز 16 مهر 1401/رشد قیمت دلار در بازار آزاد,اقتصادنیوز : در بازار امروز قیمت سکه عقب نشینی کرد.,2022-10-08 13:21:18,اخبار طلا و سکه,اقتصاد نیوز
474,قیمت طلا و دلار امروز شنبه 16 مهر 1401 / قیمت دلار بالا رفت، طلا دوباره ارزان شد,اقتصادنیوز: امروز قیمت طلا 18 عیار پایین آمد .,2022-10-08 12:16:59,اخبار طلا و سکه,اقتصاد نیوز
475,بررسی رفتار سکه در هفته گذشته,رفتار قیمت فلز گران بهای داخلی در هفته گذشته نشان داد که سکه به راحتی نمی‌تواند از سطح ۱۵ میلیون و ۵۰۰ هزار تومان بالا برود.,2022-10-08 12:16:56,اخبار طلا و سکه,نبض بازار
476,قیمت گرم طلا 18 عیار امروز 16 مهر 1401/ کاهش قیمت طلا ۱۸ عیار,اقتصادنیوز: قیمت طلا 18 عیار امروز مسیر افت را تجربه کرد.,2022-10-08 12:11:54,اخبار طلا و سکه,اقتصاد نیوز
477,نرخ ارز، دلار، سکه، طلا و یورو ۱۶ مهر ۱۴۰۱,دلار امروز شنبه ۱۶ مهر در صرافی ملی ۲۸ هزار و ۸۸۰ تومان فروخته شد. ارزش هر گرم طلا ۱۸ عیار به یک میلیون و ۳۸۵ هزار رسید و سکه امامی ۱۵ میلیون و ۷۵ هزار قیمت خورد,2022-10-08 11:53:02,اخبار طلا و سکه,فرارو
478,کاهش قیمت طلا,قیمت هر اونس طلا امروز با ۱.۳ درصد کاهش به ۱۶۹۴ دلار و ۸۲ سنت رسید.,2022-10-08 11:27:47,اخبار طلا و سکه,خبرگزاری آفتاب
479,افزایش قیمت انس جهانی در هفته گذشته,در معاملات هفته گذشته انس جهانی که تا ساعت ۱۲ جمعه ۱۵ مهر ادامه داشت، انس با صعود ۲.۶ درصدی نسبت به هفته قبل مواجه شده و از ۱۶۶۲ دلار به ۱۷۰۶ دلار پایان معاملات جمعه رسید.,2022-10-08 11:02:24,اخبار طلا و سکه,ایران اکونومیست
480,سکه امسال چقدر گران شد؟,بانک مرکزی متوسط قیمت فروش سکه تمام بهار آزادی طرح جدید و قدیم در تهران را طی پنج ماه ابتدای امسال اعلام کرد که بر اساس آن، سکه طرح جدید و قدیم نسبت به مدت مشابه پارسال به‌ترتیب ۳۲.۷ و ۳۴.۹ درصد افزایش قیمت داشته است.,2022-10-08 10:51:46,اخبار طلا و سکه,سایت طلا
481,افزایش قیمت انس جهانی در هفته گذشته / ادامه موج نزولی در هفته جار,در معاملات هفته گذشته انس جهانی که تا ساعت ۱۲ جمعه ۱۵ مهر ادامه داشت، انس با صعود ۲.۶ درصدی نسبت به هفته قبل مواجه شده و از ۱۶۶۲ دلار به ۱۷۰۶ دلار پایان معاملات جمعه رسید.,2022-10-08 10:31:46,اخبار طلا و سکه,مهر
482,آیا روزهای سرخ طلا در راه است؟,با انتشار گزارش قوی مشاغل ایالات متحده در سپتامبر و تقویت دلار، طلا در روز جمعه کاهش یافت.,2022-10-08 09:54:32,اخبار طلا و سکه,اخبار ویژه
483,شرط ورود خریداران به بازار سکه چیست؟,برخی از فعالان بازار معتقدند در صورتی که نرخ دلار در بازار امروز بالای محدوده یاد شده معامله شود این امر ممکن است موجب ورود خریداران به بازار سکه شود.,2022-10-08 09:51:44,اخبار طلا و سکه,سایت طلا
484,طلا دوباره به زیر ۱۷۰۰ دلار سقوط کرد,قیمت هر اونس طلا امروز با ۱.۳ درصد کاهش به ۱۶۹۴ دلار و ۸۲ سنت رسید.,2022-10-08 09:31:44,اخبار طلا و سکه,اقتصاد آنلاین
485,سرمایه‌گذاران طلا باید صبور باشند,افزایش نرخ بهره بانک‌های مرکزی بر قیمت طلا از ابتدای سال جاری میلادی تاثیر گذاشته و باعث شده ارزش این فلز گران‌بها 17 درصد نسبت‌به اوج آن در ماه مارس کاهش یابد.,2022-10-08 09:31:42,اخبار طلا و سکه,سایت طلا
486,افت اونس طلا/ قیمت جهانی طلا امروز ۱۴۰۱/۰۷/۱۶,قیمت هر اونس طلا امروز ۱.۳ درصد کاهش یافت و به ۱۶۹۴ دلار و ۸۲ سنت رسید.,2022-10-08 09:26:22,اخبار طلا و سکه,اقتصاد نیوز
487,پیش بینی قیمت سکه ۱۶ مهر از مسیر دلار,برخی از فعالان بازار معتقدند در صورتی که نرخ دلار در بازار امروز بالای محدوده یاد شده معامله شود این امر ممکن است موجب ورود خریداران به بازار سکه شود.,2022-10-08 09:21:28,اخبار طلا و سکه,اقتصاد نیوز
488,حسن یزدانی به تیم کهکشانی لیگ پیوست,حسن یزدانی قهرمان جهان و المپیک برای حضور در مسابقات لیگ برتر کشتی آزاد با تیم صنایع مازندران قرارداد امضاء کرد.,2022-10-08 08:51:28,اخبار طلا و سکه,اقتصاد آنلاین
489,رالی قیمت دلار و سکه در تهران/ افزایش یک میلیون تومانی قیمت سکه!,اقتصادنیوز: عده ای از معامله گران دلار و سکه نیمه اول مهر ماه را به یک مسابقه رالی تشبیه می کنند.,2022-10-07 22:51:29,اخبار طلا و سکه,اقتصاد نیوز
490,نوسان سکه حداقلی شد/ برخی قطعات سکه ارزان شد,هر اونس طلا در این هفته ۴۷ دلار افزایش داشت. در همین مدت هر گرم طلای ۱۸ عیار ۱۷ هزار تومان رشد داشت، هر مثقال طلای ۱۷ عیار نیز ۷۵ هزار تومان تقویت شد؛ اما نوسان قیمت‌ها در بازار سکه به حداقل رسید.,2022-10-07 17:26:30,اخبار طلا و سکه,عصر ایران
491,نوسان سکه حداقلی شد,هر اونس طلا در این هفته ۴۷ دلار افزایش داشت. در همین مدت هر گرم طلای ۱۸ عیار ۱۷ هزار تومان رشد داشت، هر مثقال طلای ۱۷ عیار نیز ۷۵ هزار تومان تقویت شد؛ اما نوسان قیمت‌ها در بازار سکه به حداقل رسید.,2022-10-07 17:16:45,اخبار طلا و سکه,تابناک
492,وضعیت بازار طلا فردا ۱۶ مهر چگونه است؟,در هفته گذشته قیمت سکه و طلا در بازار داخل تحت تأثیر بهای انس جهانی و نرخ ارز قرار گرفت.,2022-10-07 17:16:41,اخبار طلا و سکه,نبض بازار
493,حباب انواع سکه در معاملات امروز ۱۵ مهر ۱۴۰۱ + جدول,در جدول زیر قیمت حباب سکه امامی، بهار آزادی، نیم‌سکه، ربع‌سکه و سکه گرمی در معاملات امروز را می‌توانید ملاحظه کنید.,2022-10-07 12:46:32,اخبار طلا و سکه,نبض بازار
